"Partnumber","Description","Qty in Stock" as text,"Qty in Stock","UM","S.O. Qty Open" as text,"S.O. Qty Open","P.O. Qty Open" as text,"P.O. Qty Open","NSN","Alt","MFG","MFG Name","Recommended Vendor","Buy/Make" as text,"Buy/Make","Cond","Consigned" as text,"Consigned","Rev","QA/Inspc" as text,"QA/Inspc","Transport" as text,"Transport","Quarantine" as text,"Quarantine","Category","Type","Lead Time","Range" as text,"Range","Asset Type" as text,"Asset Type","ATA Chapter","Trim Numeric","Punctuation","Schedule B","ECCN","BOM","Image(s)"
"303SQ1.25",="303-SS Square Bar 1-1/4""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","SQ","",,"","Raw Material","R","",="303125",="303SQ125","","","",""
"304FL.125-.75",="304-SS Flat Bar 1/8"" x 3/4""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30412575",="304FL12575","","","",""
"304FL.125-1.5",="304-SS Flat Bar 1/8"" x 1-1/2""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30412515",="304FL12515","","","",""
"304FL.25-.5",="304-SS Flat Bar 1/4"" x 1/2""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304255",="304FL255","","","",""
"304FL.25-.75",="304-SS Flat Bar 1/4"" x 3/4""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3042575",="304FL2575","","","",""
"304FL.25-1",="304-SS Flat Bar 1/4"" x 1""","810.854","810.854","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304251",="304FL251","","","",""
"304FL.25-2",="304-SS Flat Bar 1/4"" x 2""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304252",="304FL252","","","",""
"304FL.25-2.25",="304-SS Flat Bar 1/4"" x 2-1/4""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30425225",="304FL25225","","","",""
"304FL.25-3",="304-SS Flat Bar 1/4"" x 3""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304253",="304FL253","","","",""
"304FL.25-6",="304-SS Flat Bar 1/4"" x 6""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304256",="304FL256","","","",""
"304FL.3125-.75",="304-SS Flat Bar 5/16"" x 3/4""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304312575",="304FL312575","","","",""
"304FL.375-.75",="304-SS Flat Bar 3/8"" x 3/4""","399.027","399.027","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30437575",="304FL37575","","","",""
"304FL.375-1.25",="304-SS Flat Bar 3/8"" x 1-1/4""","401.720","401.72","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304375125",="304FL375125","","","",""
"304FL.375-1.5",="304-SS Flat Bar 3/8"" x 1-1/2""","406.466","406.466","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30437515",="304FL37515","","","",""
"304FL.375-2",="304-SS Flat Bar 3/8"" x 2""","401.370","401.37","LB","31.000","31","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3043752",="304FL3752","","","",""
"304FL.375-2.5",="304-SS Flat Bar 3/8"" x 2-1/2""","427.000","427","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30437525",="304FL37525","","","",""
"304FL.5-.75",="304-SS Flat Bar 1/2"" x 3/4""","1,056.100","1056.1","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304575",="304FL575","","","",""
"304FL.5-2",="304-SS Flat Bar 1/2"" x 2""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30452",="304FL52","","","",""
"304FL.5-2.5",="304-SS Flat Bar 1/2"" x 2-1/2""","532.900","532.9","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304525",="304FL525","","","",""
"304FL.5-3",="304-SS Flat Bar 1/2"" x 3""","577.740","577.74","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30453",="304FL53","","","",""
"304FL.5-3.5",="304-SS Flat Bar 1/2"" x 3-1/2""","1,110.000","1110","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304535",="304FL535","","","",""
"304FL.5-4",="304-SS Flat Bar 1/2"" x 4""","2,161.000","2161","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30454",="304FL54","","","",""
"304FL.625-1",="304-SS Flat Bar 5/8"" x 1""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3046251",="304FL6251","","","",""
"304FL.625-3",="304-SS Flat Bar 5/8"" x 3""","1,371.870","1371.87","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3046253",="304FL6253","","","",""
"304FL.625-4",="304-SS Flat Bar 5/8"" x 4""","690.900","690.9","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3046254",="304FL6254","","","",""
"304FL.75-1",="304-SS Flat Bar 3/4"" x 1""","693.740","693.74","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304751",="304FL751","","","",""
"304FL.75-1.25",="304-SS Flat Bar 3/4"" x 1-1/4""","752.513","752.513","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30475125",="304FL75125","","","",""
"304FL.75-1.5",="304-SS Flat Bar 3/4"" x 1-1/2""","231.120","231.12","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3047515",="304FL7515","","","",""
"304FL.75-2",="304-SS Flat Bar 3/4"" x 2""","416.000","416","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304752",="304FL752","","","",""
"304FL.75-2.5",="304-SS Flat Bar 3/4 x 2-1/2""","447.512","447.512","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3047525",="304FL7525","","","",""
"304FL.75-3",="304-SS Flat Bar 3/4"" x 3""","425.000","425","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304753",="304FL753","","","",""
"304FL.75-3.5",="304-SS Flat Bar 3/4"" x 3-1/2""","350.804","350.804","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3047535",="304FL7535","","","",""
"304FL1.25-1.5",="304-SS Flat Bar 1-1/4"" x 1-1/2""","356.000","356","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30412515",="304FL12515","","","",""
"304FL1.25-2",="304-SS Flat Bar 1-1/4"" x 2""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3041252",="304FL1252","","","",""
"304FL1.25-5",="304-SS Flat Bar 1-1/4"" x 5""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3041255",="304FL1255","","","",""
"304FL1.5-2",="304-SS Flat Bar 1-1/2"" x 2""","701.960","701.96","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304152",="304FL152","","","",""
"304FL1.5-2.5",="304-SS Flat Bar 1-1/2"" x 2-1/2""","541.760","541.76","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3041525",="304FL1525","","","",""
"304FL1.75-3",="304-SS Flat Bar 1-3/4"" x 3""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3041753",="304FL1753","","","",""
"304FL1-1.25",="304-SS Flat Bar 1"" x 1-1/4""","450.000","450","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="3041125",="304FL1125","","","",""
"304FL1-1.5",="304-SS Flat Bar 1 x 1-1/2""","1,979.403","1979.403","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304115",="304FL115","","","",""
="304FL1-2",="304-SS Flat Bar 1"" x 2""","1,049.921","1049.921","LB","246.000","246","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30412",="304FL12","","","",""
"304FL1-2.5",="304-SS Flat Bar 1"" x 2-1/2""","477.000","477","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="304125",="304FL125","","","",""
="304FL1-3",="304-SS Flat Bar 1"" x 3""","724.000","724","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30413",="304FL13","","","",""
="304FL2-3",="304-SS Flat Bar 2"" x 3""","333.554","333.554","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","FL","",,"","Raw Material","R","",="30423",="304FL23","","","",""
"304HX.1875",="304-SS HEX Bar 3/16""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","HX","",,"","Raw Material","R","",="3041875",="304HX1875","","","",""
"304HX.25",="304-SS HEX Bar 1/4""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","HX","",,"","Raw Material","R","",="30425",="304HX25","","","",""
"304HX.75",="304-SS HEX Bar 3/4""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","HX","",,"","Raw Material","R","",="30475",="304HX75","","","",""
"304HX.875",="304-SS HEX Bar 7/8""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","HX","",,"","Raw Material","R","",="304875",="304HX875","","","",""
="304HX1",="304-SS HEX Bar 1""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","HX","",,"","Raw Material","R","",="3041",="304HX1","","","",""
"304HX1.25",="304-SS HEX Bar 1-1/4""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","HX","",,"","Raw Material","R","",="304125",="304HX125","","","",""
"304HX1.3125",="304-SS HEX Bar 1-5/16""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","HX","",,"","Raw Material","R","",="30413125",="304HX13125","","","",""
"304OV.4375-.281",="304-SS OVAL 7/16"" x 9/32"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","OV","",,"","Raw Material","R","",="3044375281",="304OV4375281","","","","Y"
"304OV.625-.281",="304-SS OVAL 5/8"" x 9/32"" x 144""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","OV","",,"","Raw Material","R","",="304625281",="304OV625281","","","","Y"
"304PG1.181","304-SS PRECISION GROUND 1.181"" (30MM)(P.000 M.002)","100.859","100.859","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="3041181",="304PG1181","","","",""
"304PL.25-48-96","304-SS Plate .25"" x 48"" x 96""","3,572.000","3572","LB","3,572.000","3572","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","PL","",,"","Raw Material","R","",="304254896",="304PL254896","","","",""
"304PL.25-60-120","304-SS Plate .25"" x 60"" x 120""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","PL","",,"","Raw Material","R","",="3042560120",="304PL2560120","","","",""
"304PP.5-SCH40",="304-SS Welded Pipe 1/2"" x SCH 40 x 240""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","PP","",,"","Raw Material","R","",="304540",="304PP5SCH40","","","",""
"304PP.75-SCH40",="304-SS Welded Pipe 3/4"" x SCH 40 x 240""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","PP","",,"","Raw Material","R","",="3047540",="304PP75SCH40","","","",""
"304RD.125",="304-SS Round Bar 1/8""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="304125",="304RD125","","","",""
"304RD.1875",="304-SS Round Bar 3/16""","1,372.531","1372.531","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="3041875",="304RD1875","","","",""
"304RD.25",="304-SS Round Bar 1/4""","2,212.245","2212.245","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="30425",="304RD25","","","",""
"304RD.3125",="304-SS Round Bar 5/16""","9,820.790","9820.79","LB","0.000","0","2,000.000","2000","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="3043125",="304RD3125","","","",""
"304RD.314961",="304-SS 8MM x 315MM (EWMR-08-315X)","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="304314961",="304RD314961","","","",""
"304RD.375",="304-SS Round Bar 3/8""","2,803.184","2803.184","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="304375",="304RD375","","","",""
"304RD.4375",="304-SS Round Bar 7/16""","3,509.053","3509.053","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="3044375",="304RD4375","","","",""
"304RD.5",="304-SS Round Bar 1/2""","1,755.910","1755.91","LB","0.000","0","0.000","0","","","","","North American Stainless","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="3045",="304RD5","","","",""
"304RD.5625",="304-SS Round Bar 9/16""","1,978.000","1978","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="3045625",="304RD5625","","","",""
"304RD.625",="304-SS Round Bar 5/8""","2,423.239","2423.239","LB","0.000","0","1,413.000","1413","","","","","","Buy","B","NE","0.000","0","","522.000","522","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="304625",="304RD625","","","",""
"304RD.6875",="304-SS Round Bar 11/16""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="3046875",="304RD6875","","","",""
"304RD.75",="304-SS Round Bar 3/4""","2,767.576","2767.576","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="30475",="304RD75","","","",""
"304RD.8125",="304-SS Round Bar 13/16""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="3048125",="304RD8125","","","",""
"304RD.875",="304-SS Round Bar 7/8""","2,012.143","2012.143","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="304875",="304RD875","","","",""
"304RD.9375",="304-SS Round Bar 15/16""","0.000","0","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="3049375",="304RD9375","","","",""
="304RD1",="304-SS Round Bar 1""","2,767.237","2767.237","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="3041",="304RD1","","","",""
"304RD1.125",="304-SS Round Bar 1-1/8""","2,424.440","2424.44","LB","0.000","0","0.000","0","","","","","","Buy","B","NE","0.000","0","","0.000","0","0.000","0","0.000","0","S","RD","",,"","Raw Material","R","",="3041125",="304RD1125","","","",""
